household_key,group,treatment,pre_active_days,pre_baskets,pre_sales,pre_quantity,recency,no_pre_purchase,pre_target_baskets,pre_target_sales,pre_target_quantity,pre_target_purchase,pre_coupon_redemptions,pre_campaign_count,target_sales,target_quantity,target_purchase,total_sales,baskets,any_purchase,target_sales_first30,target_quantity_first30,target_purchase_first30,total_sales_first30,baskets_first30,any_purchase_first30,target_sales_per_day,total_sales_per_day
1896,대조,0,30.0,32.0,1223.69,15172.0,5.0,0,28.0,730.26,306.0,1,0,0,257.56,90.0,1,375.12,13.0,1,172.75,59.0,1,240.88,8.0,1,5.3658,7.815
1900,처치,1,14.0,14.0,2052.7200000000003,744.0,7.0,0,13.0,1031.4,366.0,1,0,0,392.62,119.0,1,876.38,6.0,1,244.79000000000002,80.0,1,593.94,5.0,1,8.1796,18.2579
1905,대조,0,24.0,25.0,514.5600000000001,182.0,8.0,0,15.0,264.93,104.0,1,0,2,19.85,7.0,1,31.72,3.0,1,12.86,6.0,1,24.73,2.0,1,0.4135,0.6608
1911,처치,1,48.0,54.0,692.95,81067.0,9.0,0,39.0,296.61,155.0,1,0,1,26.130000000000003,6.0,1,147.09,10.0,1,24.82,5.0,1,117.72,7.0,1,0.5444,3.0644
1912,처치,1,22.0,23.0,618.58,392.0,17.0,0,23.0,301.77,225.0,1,0,1,103.74000000000001,68.0,1,201.4,5.0,1,69.38,50.0,1,119.78,3.0,1,2.1613,4.1958
1916,처치,1,40.0,45.0,631.87,8162.0,4.0,0,28.0,349.07,159.0,1,0,4,287.34,147.0,1,481.37,17.0,1,277.12,140.0,1,458.59000000000003,14.0,1,5.9862,10.0285
1918,처치,1,8.0,8.0,230.15,20055.0,3.0,0,5.0,84.3,31.0,1,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1919,대조,0,21.0,28.0,1131.39,66371.0,11.0,0,19.0,568.88,337.0,1,0,4,137.15,72.0,1,300.56,5.0,1,109.33,56.0,1,206.68,3.0,1,2.8573,6.2617
1920,처치,1,33.0,33.0,690.2,222.0,32.0,0,29.0,496.44,157.0,1,0,2,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0208,0.0208
1921,대조,0,33.0,36.0,523.5,24679.0,1.0,0,33.0,356.36,206.0,1,1,1,91.28,39.0,1,120.91,12.0,1,47.18,22.0,1,70.94,8.0,1,1.9017,2.519
1922,처치,1,27.0,30.0,793.47,35150.0,7.0,0,24.0,234.67,125.0,1,0,1,211.03,109.0,1,450.15000000000003,11.0,1,106.07000000000001,53.0,1,211.71,7.0,1,4.3965,9.3781
1923,처치,1,49.0,57.0,1559.85,196818.0,2.0,0,31.0,591.5600000000001,240.0,1,4,4,112.67,37.0,1,437.67,15.0,1,56.92,21.0,1,205.79,8.0,1,2.3473,9.1181
1925,처치,1,25.0,28.0,717.89,270.0,4.0,0,24.0,417.74,152.0,1,0,0,78.41,26.0,1,104.83,5.0,1,10.049999999999999,9.0,1,21.41,1.0,1,1.6335,2.184
1928,처치,1,35.0,36.0,683.5,30968.0,6.0,0,28.0,246.11,126.0,1,0,3,56.83,40.0,1,159.38,8.0,1,44.83,31.0,1,136.11,6.0,1,1.184,3.3204
1932,대조,0,35.0,39.0,1645.9,165894.0,1.0,0,27.0,713.1,204.0,1,0,0,121.23,38.0,1,398.75,13.0,1,104.19,32.0,1,374.9,11.0,1,2.5256,8.3073
1933,대조,0,25.0,31.0,852.65,42397.0,3.0,0,20.0,369.79,168.0,1,0,1,82.47,36.0,1,214.71,9.0,1,43.53,19.0,1,120.93,5.0,1,1.7181,4.4731
1935,처치,1,49.0,55.0,4272.78,359374.0,1.0,0,28.0,1499.05,564.0,1,1,2,295.84,108.0,1,1215.16,14.0,1,155.44,48.0,1,564.79,9.0,1,6.1633,25.3158
1936,처치,1,70.0,171.0,1986.99,111035.0,2.0,0,62.0,749.11,256.0,1,1,2,105.57,37.0,1,397.36,46.0,1,60.53,24.0,1,305.83,34.0,1,2.1994,8.2783
1937,처치,1,48.0,57.0,2027.43,11488.0,2.0,0,48.0,1100.93,573.0,1,6,2,324.51,183.0,1,605.11,11.0,1,150.37,89.0,1,304.64,8.0,1,6.7606,12.6065
1939,대조,0,21.0,22.0,894.59,48347.0,2.0,0,14.0,330.25,139.0,1,0,2,28.28,12.0,1,173.2,5.0,1,0.0,0.0,0,74.72999999999999,3.0,1,0.5892,3.6083
1940,처치,1,22.0,22.0,781.65,488.0,2.0,0,22.0,464.4,291.0,1,0,1,68.46000000000001,28.0,1,111.29,3.0,1,68.46000000000001,28.0,1,111.29,3.0,1,1.4263,2.3185
1941,처치,1,44.0,51.0,246.77,147.0,3.0,0,44.0,162.04,91.0,1,0,0,26.03,22.0,1,37.28,10.0,1,15.07,11.0,1,23.94,8.0,1,0.5423,0.7767
1942,처치,1,35.0,40.0,615.3100000000001,16323.0,3.0,0,17.0,247.53,70.0,1,0,0,27.98,10.0,1,171.21,6.0,1,0.0,0.0,0,42.26,3.0,1,0.5829,3.5669
1946,대조,0,17.0,18.0,1659.51,628.0,28.0,0,18.0,1095.89,349.0,1,0,0,159.97,62.0,1,276.9,3.0,1,117.42,43.0,1,180.29,2.0,1,3.3327,5.7688
1948,대조,0,33.0,34.0,628.91,346.0,3.0,0,32.0,377.92,178.0,1,0,0,50.16,33.0,1,126.84,10.0,1,29.76,20.0,1,81.08,5.0,1,1.045,2.6425
1949,대조,0,20.0,21.0,724.83,365.0,23.0,0,20.0,377.45,177.0,1,0,0,152.17000000000002,69.0,1,240.74,8.0,1,152.17000000000002,69.0,1,240.74,8.0,1,3.1702,5.0154
1950,대조,0,3.0,3.0,71.43,50.0,3.0,0,3.0,43.72,28.0,1,0,0,142.16,73.0,1,215.97,5.0,1,142.16,73.0,1,215.97,5.0,1,2.9617,4.4994
1953,처치,1,39.0,50.0,1771.77,687.0,8.0,0,41.0,1186.42,396.0,1,0,0,9.4,5.0,1,66.65,4.0,1,9.4,5.0,1,66.65,4.0,1,0.1958,1.3885
1954,처치,1,51.0,59.0,734.61,397.0,3.0,0,48.0,512.55,211.0,1,0,4,41.66,14.0,1,99.05,10.0,1,25.72,4.0,1,45.7,5.0,1,0.8679,2.0635
1957,대조,0,15.0,16.0,770.94,317.0,10.0,0,10.0,336.84000000000003,122.0,1,0,1,55.300000000000004,20.0,1,145.85,2.0,1,28.950000000000003,10.0,1,92.78,1.0,1,1.1521,3.0385
1959,처치,1,35.0,41.0,2394.6,192442.0,8.0,0,22.0,697.33,339.0,1,0,2,207.65,109.0,1,793.71,18.0,1,130.3,69.0,1,524.11,11.0,1,4.326,16.5356
1961,대조,0,13.0,15.0,265.51,131.0,5.0,0,14.0,150.87,83.0,1,0,2,30.23,10.0,1,40.61,6.0,1,19.15,5.0,1,27.740000000000002,3.0,1,0.6298,0.846
1962,대조,0,32.0,37.0,948.29,45639.0,1.0,0,33.0,441.04,160.0,1,0,0,199.85,74.0,1,398.79,15.0,1,138.96,50.0,1,278.94,9.0,1,4.1635,8.3081
1963,대조,0,14.0,14.0,515.2,4783.0,4.0,0,12.0,299.54,128.0,1,4,2,124.82000000000001,53.0,1,231.7,3.0,1,74.31,37.0,1,153.93,2.0,1,2.6004,4.8271
1964,대조,0,23.0,24.0,705.95,393.0,4.0,0,23.0,434.31,217.0,1,0,0,136.81,72.0,1,258.62,6.0,1,95.34,52.0,1,176.73,4.0,1,2.8502,5.3879
1965,처치,1,62.0,70.0,1909.54,319954.0,1.0,0,41.0,571.89,288.0,1,1,4,90.05,41.0,1,207.29,8.0,1,73.88,32.0,1,153.59,4.0,1,1.876,4.3185
1968,처치,1,24.0,29.0,756.23,391.0,4.0,0,25.0,412.86,243.0,1,0,1,43.11,25.0,1,106.42,3.0,1,22.25,13.0,1,50.980000000000004,2.0,1,0.8981,2.2171
1969,처치,1,77.0,87.0,790.31,501.0,2.0,0,78.0,437.33,274.0,1,0,1,130.03,73.0,1,186.17,21.0,1,64.88,39.0,1,90.19,11.0,1,2.709,3.8785
1970,대조,0,22.0,25.0,414.09,239.0,10.0,0,18.0,232.65,117.0,1,0,0,46.26,29.0,1,133.23,8.0,1,28.35,17.0,1,71.47,3.0,1,0.9638,2.7756
1971,처치,1,32.0,37.0,747.33,86015.0,11.0,0,22.0,281.4,120.0,1,0,3,17.32,10.0,1,116.64,9.0,1,13.32,9.0,1,89.63,7.0,1,0.3608,2.43
1972,처치,1,34.0,46.0,690.91,2881.0,9.0,0,30.0,267.61,142.0,1,0,1,34.870000000000005,13.0,1,58.370000000000005,2.0,1,0.0,0.0,0,0.0,0.0,0,0.7265,1.216
1974,처치,1,67.0,76.0,2170.27,106982.0,2.0,0,59.0,856.86,337.0,1,0,3,34.92,13.0,1,89.75,3.0,1,34.92,13.0,1,89.75,3.0,1,0.7275,1.8698
1978,처치,1,23.0,25.0,443.06,21610.0,3.0,0,20.0,186.79,116.0,1,0,4,32.95,15.0,1,80.16,5.0,1,2.5,1.0,1,2.5,1.0,1,0.6865,1.67
1979,처치,1,30.0,32.0,335.75,15967.0,4.0,0,28.0,173.94,123.0,1,0,1,34.67,21.0,1,57.46,6.0,1,17.43,10.0,1,18.12,3.0,1,0.7223,1.1971
1980,대조,0,16.0,17.0,1416.7,28167.0,1.0,0,13.0,613.44,194.0,1,0,0,59.72,25.0,1,132.81,2.0,1,59.72,25.0,1,132.81,2.0,1,1.2442,2.7669
1981,대조,0,18.0,18.0,265.06,129.0,5.0,0,16.0,216.95,95.0,1,0,1,57.44,24.0,1,94.1,8.0,1,30.75,12.0,1,65.41,6.0,1,1.1967,1.9604
1982,처치,1,36.0,37.0,1157.06,96323.0,86.0,0,25.0,465.35,398.0,1,0,1,77.21,60.0,1,162.65,4.0,1,0.0,0.0,0,0.0,0.0,0,1.6085,3.3885
1987,대조,0,25.0,26.0,825.23,503.0,9.0,0,19.0,397.64,240.0,1,0,0,97.94,45.0,1,174.97,5.0,1,36.44,19.0,1,46.43,2.0,1,2.0404,3.6452
1988,대조,0,44.0,62.0,2561.4,173783.0,4.0,0,40.0,1596.03,528.0,1,0,1,155.98,45.0,1,242.82,6.0,1,155.98,45.0,1,224.02,5.0,1,3.2496,5.0588
1989,대조,0,50.0,59.0,1075.86,62859.0,3.0,0,49.0,578.6,353.0,1,0,1,116.66,83.0,1,203.43,10.0,1,74.28,55.0,1,123.29,5.0,1,2.4304,4.2381
1990,처치,1,39.0,47.0,1472.55,166347.0,2.0,0,27.0,647.17,339.0,1,1,1,308.64,141.0,1,644.45,10.0,1,136.62,73.0,1,338.2,5.0,1,6.43,13.426
1993,처치,1,22.0,24.0,472.5,30126.0,15.0,0,17.0,170.73,95.0,1,0,0,2.0,2.0,1,20.75,2.0,1,2.0,2.0,1,11.6,1.0,1,0.0417,0.4323
1995,처치,1,36.0,39.0,4068.7000000000003,46619.0,4.0,0,35.0,2123.48,738.0,1,0,5,747.26,319.0,1,1561.6100000000001,14.0,1,449.3,207.0,1,866.03,7.0,1,15.5679,32.5335
1996,처치,1,41.0,48.0,1124.26,409.0,1.0,0,32.0,418.45,142.0,1,0,0,18.63,6.0,1,60.949999999999996,6.0,1,10.79,4.0,1,19.78,2.0,1,0.3881,1.2698
1997,처치,1,19.0,22.0,1457.89,33735.0,13.0,0,17.0,623.18,268.0,1,0,0,202.09,110.0,1,471.14,7.0,1,202.09,110.0,1,435.61,6.0,1,4.2102,9.8154
1998,처치,1,92.0,102.0,1013.82,679.0,2.0,0,82.0,449.8,297.0,1,0,3,91.37,72.0,1,166.93,25.0,1,66.91,52.0,1,133.27,17.0,1,1.9035,3.4777
2002,대조,0,12.0,12.0,306.42,5811.0,2.0,0,11.0,183.22,86.0,1,0,1,116.52,62.0,1,242.79,3.0,1,87.03,47.0,1,183.29,1.0,1,2.4275,5.0581
2006,처치,1,13.0,13.0,398.34000000000003,208.0,9.0,0,9.0,181.6,91.0,1,0,3,140.93,75.0,1,389.02,10.0,1,92.63,48.0,1,265.43,7.0,1,2.936,8.1046
2008,대조,0,23.0,24.0,799.98,312.0,21.0,0,19.0,384.15,135.0,1,0,1,112.08,37.0,1,251.21,9.0,1,96.72999999999999,32.0,1,221.99,6.0,1,2.335,5.2335
2009,대조,0,2.0,2.0,20.48,2.0,188.0,0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2011,처치,1,34.0,35.0,503.21,268.0,6.0,0,31.0,311.38,126.0,1,0,1,80.2,32.0,1,154.37,7.0,1,65.21,27.0,1,119.74000000000001,5.0,1,1.6708,3.216
2012,처치,1,72.0,99.0,2801.88,170407.0,3.0,0,63.0,1187.27,506.0,1,0,3,266.01,108.0,1,661.51,28.0,1,215.79,84.0,1,538.15,22.0,1,5.5419,13.7815
2013,대조,0,32.0,38.0,343.28000000000003,158.0,3.0,0,26.0,171.89000000000001,88.0,1,0,2,51.59,24.0,1,74.14,13.0,1,48.72,23.0,1,71.27,12.0,1,1.0748,1.5446
2014,대조,0,4.0,4.0,238.48000000000002,117.0,15.0,0,4.0,144.98,58.0,1,0,1,19.03,13.0,1,33.21,3.0,1,3.96,4.0,1,4.96,2.0,1,0.3965,0.6919
2016,처치,1,34.0,40.0,703.01,526.0,16.0,0,32.0,444.24,251.0,1,0,1,5.99,4.0,1,9.66,3.0,1,5.99,4.0,1,9.66,3.0,1,0.1248,0.2013
2018,대조,0,37.0,43.0,755.78,463.0,2.0,0,31.0,391.34,203.0,1,0,2,219.39000000000001,79.0,1,483.58,25.0,1,167.58,62.0,1,375.42,20.0,1,4.5706,10.0746
2020,처치,1,72.0,85.0,2925.2400000000002,1270.0,3.0,0,71.0,1469.47,587.0,1,0,1,452.03000000000003,164.0,1,952.03,24.0,1,370.51,126.0,1,679.86,15.0,1,9.4173,19.834
2021,대조,0,20.0,22.0,486.66,237.0,3.0,0,16.0,209.54,75.0,1,0,1,20.86,7.0,1,30.41,4.0,1,15.38,5.0,1,20.95,3.0,1,0.4346,0.6335
2024,대조,0,22.0,24.0,1438.04,101607.0,17.0,0,16.0,631.99,182.0,1,1,4,99.25,30.0,1,160.22,4.0,1,6.859999999999999,3.0,1,27.47,2.0,1,2.0677,3.3379
2027,처치,1,49.0,61.0,849.05,441.0,1.0,0,49.0,480.88,241.0,1,0,2,158.71,88.0,1,301.45,17.0,1,135.07,77.0,1,248.35999999999999,15.0,1,3.3065,6.2802
2029,대조,0,19.0,20.0,676.62,185.0,3.0,0,19.0,364.04,113.0,1,0,0,103.14,36.0,1,157.46,2.0,1,20.150000000000002,10.0,1,42.79,1.0,1,2.1488,3.2804
2030,대조,0,20.0,22.0,717.64,18034.0,7.0,0,17.0,326.32,140.0,1,0,3,163.84,81.0,1,294.89,14.0,1,127.51,64.0,1,206.64000000000001,8.0,1,3.4133,6.1435
2032,대조,0,17.0,17.0,345.59,4979.0,19.0,0,15.0,116.19,47.0,1,0,1,6.8,4.0,1,6.8,1.0,1,6.8,4.0,1,6.8,1.0,1,0.1417,0.1417
2033,대조,0,37.0,43.0,1062.16,72843.0,4.0,0,27.0,369.02,125.0,1,0,0,36.980000000000004,9.0,1,192.89,14.0,1,20.36,6.0,1,151.16,9.0,1,0.7704,4.0185
2034,대조,0,43.0,49.0,1220.29,104567.0,4.0,0,33.0,653.0600000000001,402.0,1,0,1,169.43,121.0,1,279.4,17.0,1,104.69,69.0,1,165.27,13.0,1,3.5298,5.8208
2035,대조,0,16.0,19.0,313.4,193.0,5.0,0,14.0,165.56,82.0,1,0,1,2.84,2.0,1,5.3100000000000005,2.0,1,2.84,2.0,1,5.3100000000000005,2.0,1,0.0592,0.1106
2037,처치,1,22.0,23.0,412.87,216.0,31.0,0,18.0,218.89,101.0,1,0,2,39.89,11.0,1,47.04,3.0,1,22.99,2.0,1,25.36,2.0,1,0.831,0.98
2039,대조,0,0.0,0.0,0.0,0.0,200.0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2041,처치,1,46.0,55.0,2574.19,57691.0,2.0,0,44.0,1137.92,363.0,1,1,1,289.25,98.0,1,637.54,21.0,1,142.8,55.0,1,353.83,14.0,1,6.026,13.2821
2043,대조,0,15.0,18.0,548.01,9635.0,2.0,0,13.0,250.98,120.0,1,0,0,35.11,22.0,1,106.53,6.0,1,13.65,7.0,1,51.95,4.0,1,0.7315,2.2194
2044,처치,1,12.0,12.0,321.47,121.0,12.0,0,11.0,140.59,46.0,1,0,1,12.39,8.0,1,37.29,3.0,1,4.36,2.0,1,16.23,1.0,1,0.2581,0.7769
2046,대조,0,17.0,19.0,218.82,89.0,3.0,0,16.0,123.51,51.0,1,0,1,0.0,0.0,0,5.08,2.0,1,0.0,0.0,0,4.74,1.0,1,0.0,0.1058
2047,처치,1,41.0,61.0,1937.31,218518.0,5.0,0,41.0,772.61,343.0,1,0,3,86.49000000000001,28.0,1,114.31,3.0,1,86.49000000000001,28.0,1,114.31,3.0,1,1.8019,2.3815
2050,처치,1,43.0,48.0,1603.6,162671.0,4.0,0,31.0,572.66,297.0,1,0,3,111.58,68.0,1,261.38,11.0,1,48.32,33.0,1,112.51,6.0,1,2.3246,5.4454
2051,처치,1,9.0,9.0,118.45,10555.0,42.0,0,7.0,38.9,17.0,1,0,4,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2053,처치,1,53.0,67.0,1302.69,22462.0,9.0,0,45.0,547.21,255.0,1,0,1,84.61,35.0,1,222.57,11.0,1,47.47,19.0,1,138.06,6.0,1,1.7627,4.6369
2056,대조,0,16.0,26.0,757.62,287.0,13.0,0,26.0,448.18,141.0,1,0,0,180.05,78.0,1,275.92,15.0,1,132.71,57.0,1,197.92,9.0,1,3.751,5.7483
2057,처치,1,36.0,42.0,897.85,92097.0,3.0,0,24.0,324.77,170.0,1,0,1,192.32999999999998,109.0,1,440.36,10.0,1,41.88,23.0,1,196.47,5.0,1,4.0069,9.1742
2058,처치,1,41.0,44.0,1412.32,525.0,1.0,0,36.0,747.54,306.0,1,0,4,180.61,64.0,1,372.27,10.0,1,127.51,45.0,1,280.84,7.0,1,3.7627,7.7556
2059,대조,0,10.0,10.0,495.13,197.0,67.0,0,8.0,362.23,126.0,1,0,1,123.59,58.0,1,215.11,5.0,1,71.39,27.0,1,119.59,3.0,1,2.5748,4.4815
2063,대조,0,20.0,21.0,637.6,399.0,2.0,0,20.0,435.79,263.0,1,0,2,171.84,65.0,1,214.33,6.0,1,29.62,19.0,1,43.71,4.0,1,3.58,4.4652
2064,처치,1,80.0,95.0,2137.89,755.0,1.0,0,75.0,887.97,368.0,1,0,1,253.55,98.0,1,529.79,24.0,1,111.45,42.0,1,283.87,15.0,1,5.2823,11.0373
2065,대조,0,23.0,23.0,1259.8,475.0,1.0,0,22.0,783.93,236.0,1,0,0,196.88,67.0,1,271.88,9.0,1,87.51,24.0,1,122.5,5.0,1,4.1017,5.6642
2066,처치,1,40.0,48.0,724.18,18428.0,2.0,0,25.0,241.62,101.0,1,1,3,130.45,20.0,1,173.72,11.0,1,117.66,14.0,1,134.21,8.0,1,2.7177,3.6192
2068,처치,1,41.0,43.0,944.88,5107.0,8.0,0,36.0,558.88,318.0,1,0,1,119.11,74.0,1,198.26,8.0,1,58.1,38.0,1,91.33,5.0,1,2.4815,4.1304
2069,처치,1,18.0,21.0,438.23,209.0,3.0,0,19.0,269.53,120.0,1,0,2,122.18,47.0,1,228.29,13.0,1,40.4,22.0,1,88.36,8.0,1,2.5454,4.756
2070,처치,1,120.0,210.0,2636.23,30862.0,1.0,0,61.0,1448.98,707.0,1,0,2,385.9,145.0,1,734.59,62.0,1,328.31,132.0,1,600.86,41.0,1,8.0396,15.304
2071,처치,1,75.0,109.0,883.3100000000001,395.0,2.0,0,54.0,373.49,136.0,1,0,0,57.36,27.0,1,126.71000000000001,17.0,1,53.49,24.0,1,95.06,10.0,1,1.195,2.6398
2074,대조,0,12.0,13.0,252.44,3701.0,3.0,0,11.0,137.18,63.0,1,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2075,대조,0,49.0,72.0,1938.54,117380.0,2.0,0,55.0,977.32,405.0,1,0,0,227.56,84.0,1,478.5,17.0,1,180.22,49.0,1,338.41,13.0,1,4.7408,9.9688
2076,처치,1,60.0,77.0,2635.81,271276.0,1.0,0,48.0,1197.26,678.0,1,0,7,96.69,57.0,1,200.31,11.0,1,96.69,57.0,1,190.81,10.0,1,2.0144,4.1731
2078,처치,1,7.0,9.0,109.82000000000001,39.0,54.0,0,7.0,51.17,13.0,1,0,4,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2081,대조,0,6.0,6.0,128.74,46.0,10.0,0,3.0,74.07000000000001,18.0,1,0,1,38.11,14.0,1,70.68,2.0,1,9.88,3.0,1,11.030000000000001,1.0,1,0.794,1.4725
2082,처치,1,47.0,56.0,1489.66,158781.0,4.0,0,40.0,773.2,317.0,1,2,2,156.33,54.0,1,307.19,14.0,1,84.84,32.0,1,152.11,7.0,1,3.2569,6.3998
2083,처치,1,82.0,100.0,2069.79,91447.0,1.0,0,80.0,1120.27,398.0,1,0,2,234.65,85.0,1,585.62,35.0,1,170.85,65.0,1,438.82,24.0,1,4.8885,12.2004
2084,처치,1,30.0,36.0,942.45,484.0,2.0,0,29.0,652.78,333.0,1,0,1,151.44,102.0,1,304.17,13.0,1,81.14,60.0,1,124.14,6.0,1,3.155,6.3369
2088,처치,1,23.0,23.0,1122.9,848.0,9.0,0,22.0,585.06,476.0,1,0,4,341.28000000000003,286.0,1,628.98,13.0,1,149.79,132.0,1,303.55,6.0,1,7.11,13.1038
2092,처치,1,39.0,51.0,714.75,68961.0,34.0,0,17.0,130.38,99.0,1,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2094,대조,0,23.0,23.0,922.2,465.0,15.0,0,22.0,556.02,233.0,1,0,0,100.26,60.0,1,163.45,7.0,1,33.03,13.0,1,76.48,4.0,1,2.0888,3.4052
2095,처치,1,30.0,42.0,1213.2,32511.0,1.0,0,26.0,603.91,301.0,1,0,4,117.74000000000001,58.0,1,306.06,18.0,1,90.27,40.0,1,218.6,15.0,1,2.4529,6.3762
2099,대조,0,25.0,29.0,405.55,31752.0,4.0,0,18.0,97.11,53.0,1,0,0,5.76,4.0,1,27.16,4.0,1,5.76,4.0,1,27.16,4.0,1,0.12,0.5658
2100,처치,1,23.0,30.0,1063.86,22023.0,4.0,0,28.0,671.29,394.0,1,0,1,204.85,96.0,1,314.33,6.0,1,134.25,68.0,1,223.45000000000002,5.0,1,4.2677,6.5485
2102,대조,0,33.0,34.0,1052.3700000000001,385.0,10.0,0,30.0,661.58,226.0,1,0,1,216.99,67.0,1,335.14,9.0,1,118.24,36.0,1,182.02,5.0,1,4.5206,6.9821
2107,처치,1,35.0,36.0,1491.29,679.0,6.0,0,33.0,987.28,453.0,1,0,2,144.69,82.0,1,215.52,6.0,1,50.3,40.0,1,65.76,3.0,1,3.0144,4.49
2108,대조,0,47.0,53.0,893.73,3814.0,1.0,0,40.0,440.48,239.0,1,0,1,118.78,57.0,1,145.92,6.0,1,98.22999999999999,36.0,1,117.58999999999999,4.0,1,2.4746,3.04
2111,처치,1,33.0,35.0,903.9300000000001,43872.0,2.0,0,24.0,550.59,409.0,1,0,4,130.07,101.0,1,171.23,7.0,1,21.98,13.0,1,51.14,3.0,1,2.7098,3.5673
2112,처치,1,36.0,41.0,1869.78,8857.0,12.0,0,37.0,1123.54,514.0,1,0,3,191.58,79.0,1,321.92,9.0,1,151.07,57.0,1,221.77,6.0,1,3.9913,6.7067
2114,처치,1,43.0,45.0,974.36,13940.0,8.0,0,44.0,604.51,306.0,1,0,3,154.76,83.0,1,254.38,11.0,1,107.95,52.0,1,175.63,7.0,1,3.2242,5.2996
2117,처치,1,26.0,27.0,424.49,296.0,20.0,0,26.0,300.43,212.0,1,0,2,4.41,3.0,1,9.69,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0919,0.2019
2121,처치,1,38.0,45.0,1446.46,121071.0,2.0,0,30.0,572.66,227.0,1,0,3,231.52,90.0,1,589.21,10.0,1,98.87,42.0,1,304.87,5.0,1,4.8233,12.2752
2123,처치,1,22.0,22.0,1543.18,676.0,10.0,0,22.0,794.45,310.0,1,0,1,141.4,67.0,1,313.27,4.0,1,84.36,47.0,1,208.49,3.0,1,2.9458,6.5265
2128,처치,1,14.0,17.0,178.73,59.0,3.0,0,12.0,124.06,27.0,1,0,0,4.0,6.0,1,8.0,2.0,1,4.0,6.0,1,8.0,2.0,1,0.0833,0.1667
2130,처치,1,25.0,28.0,1397.7,557.0,3.0,0,22.0,737.25,322.0,1,0,1,388.79,121.0,1,809.76,11.0,1,325.54,101.0,1,611.03,4.0,1,8.0998,16.87
2137,처치,1,50.0,60.0,1148.11,108948.0,5.0,0,40.0,463.37,220.0,1,0,2,192.31,102.0,1,356.98,24.0,1,150.22,68.0,1,283.96,16.0,1,4.0065,7.4371
2144,대조,0,16.0,17.0,948.81,319.0,2.0,0,17.0,500.9,169.0,1,0,0,62.69,24.0,1,197.11,7.0,1,12.0,6.0,1,88.17,4.0,1,1.306,4.1065
2145,대조,0,9.0,9.0,212.82,14400.0,11.0,0,7.0,92.53,30.0,1,0,1,34.24,6.0,1,70.36,2.0,1,4.99,1.0,1,12.49,1.0,1,0.7133,1.4658
2146,대조,0,11.0,12.0,439.22,157.0,9.0,0,10.0,183.24,57.0,1,0,2,23.78,9.0,1,46.34,2.0,1,23.78,9.0,1,46.34,2.0,1,0.4954,0.9654
2148,처치,1,38.0,39.0,846.09,535.0,2.0,0,35.0,340.74,185.0,1,1,3,66.62,33.0,1,180.93,6.0,1,61.57,31.0,1,160.8,5.0,1,1.3879,3.7694
2149,처치,1,35.0,44.0,1585.82,154505.0,4.0,0,28.0,873.27,375.0,1,0,2,287.9,99.0,1,392.49,10.0,1,246.5,84.0,1,300.61,8.0,1,5.9979,8.1769
2158,대조,0,29.0,37.0,958.95,93311.0,16.0,0,18.0,462.56,288.0,1,0,0,41.35,21.0,1,198.14,9.0,1,12.36,4.0,1,130.29,7.0,1,0.8615,4.1279
2159,대조,0,37.0,54.0,855.61,33788.0,10.0,0,31.0,416.41,153.0,1,0,1,101.39,36.0,1,144.79,6.0,1,101.39,36.0,1,144.79,6.0,1,2.1123,3.0165
2161,대조,0,3.0,3.0,111.65,44802.0,128.0,0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2162,처치,1,39.0,58.0,4174.68,243526.0,2.0,0,34.0,856.4300000000001,374.0,1,0,4,247.1,84.0,1,1258.98,17.0,1,141.98,42.0,1,612.86,10.0,1,5.1479,26.2288
2168,처치,1,57.0,61.0,1705.68,1005.0,1.0,0,57.0,968.51,568.0,1,1,3,132.9,70.0,1,248.32,13.0,1,96.76,53.0,1,180.55,10.0,1,2.7688,5.1733
2171,처치,1,28.0,31.0,1069.57,13795.0,4.0,0,28.0,507.16,190.0,1,0,3,272.57,108.0,1,513.57,11.0,1,187.38,76.0,1,322.95,6.0,1,5.6785,10.6994
2173,대조,0,19.0,24.0,683.98,10556.0,2.0,0,21.0,413.36,235.0,1,0,0,217.66,83.0,1,416.45,10.0,1,58.85,37.0,1,107.5,5.0,1,4.5346,8.676
2176,처치,1,41.0,55.0,1040.89,79851.0,23.0,0,28.0,498.54,259.0,1,0,1,6.46,6.0,1,47.93,3.0,1,0.0,0.0,0,0.0,0.0,0,0.1346,0.9985
